City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,vadso,70.0744,29.7487,-13.91,85,75,5.14,NO,1707426317
362,kristiansund,63.1115,7.732,-1.64,100,100,3.09,NO,1707426317
363,weno,7.4515,151.8468,27.44,80,100,10.67,FM,1707426317
364,cleon,49.3124,1.0295,11.93,90,75,6.69,FR,1707426318
365,muisne,0.6,-80.0333,27.4,82,98,2.71,EC,1707426318
366,santos dumont,-21.4567,-43.5525,25.54,93,99,1.55,BR,1707426318
367,hammerfest,70.6634,23.6821,-12.75,72,58,5.66,NO,1707426318
368,asau,46.4333,26.4,0.51,82,41,3.41,RO,1707426319
369,ola,59.5833,151.2833,-24.37,88,13,3.59,RU,1707426319
370,sakhnovshchyna,49.1517,35.872,-0.27,76,100,1.74,UA,1707426319
371,funafuti,-8.5243,179.1942,30.0,84,75,3.09,TV,1707426319
372,luwuk,-0.9516,122.7875,25.91,80,98,0.74,ID,1707426319
373,yuxia,34.0615,108.6291,-1.66,60,57,1.94,CN,1707426319
374,amble,55.3333,-1.5833,3.5,81,75,11.32,GB,1707426319
375,kingston,17.997,-76.7936,27.53,60,20,3.58,JM,1707426320
376,kyabe,9.4515,18.9449,28.37,17,64,2.51,TD,1707426320
377,salinas,36.6777,-121.6555,14.24,70,40,3.09,US,1707426321
378,ulladulla,-35.35,150.4667,16.88,72,0,1.8,AU,1707426321
379,salmon arm,50.6998,-119.3024,5.62,52,79,1.03,CA,1707426322
380,kayangel,8.0823,134.7173,27.41,76,51,7.52,PW,1707426322
381,puerto armuelles,8.2833,-82.8667,32.99,59,12,0.45,PA,1707426322
382,port lavaca,28.615,-96.6261,24.61,75,75,7.2,US,1707426323
383,prince george,53.9166,-122.753,-1.53,74,100,2.06,CA,1707426323
384,iskateley,67.6803,53.1512,-11.1,91,97,4.47,RU,1707426323
385,santa maria,-29.6842,-53.8069,31.61,70,20,2.57,BR,1707426106
386,bahia blanca,-38.7196,-62.2724,26.9,61,100,5.65,AR,1707426323
387,labytnangi,66.6572,66.4183,-6.2,93,100,7.98,RU,1707426211
388,jutai,-5.1833,-68.9,31.81,58,93,1.21,BR,1707426324
389,flin flon,54.7682,-101.865,-12.09,85,100,4.12,CA,1707426324
390,nantucket,41.2835,-70.0995,5.61,70,0,3.6,US,1707426180
391,aoulef,26.9667,1.0833,17.84,16,29,2.39,DZ,1707426325
392,fort st. john,56.2499,-120.8529,-7.06,79,20,2.06,CA,1707426325
393,shahrak,34.1074,64.3052,-6.72,72,0,2.13,AF,1707426325
394,alpena,45.0617,-83.4327,10.18,80,0,4.12,US,1707426325
395,porto novo,6.4965,2.6036,28.9,75,21,3.25,BJ,1707426325
396,aykhal,66.0,111.5,-33.7,100,92,2.29,RU,1707426325
397,san fernando del valle de catamarca,-28.4696,-65.7852,34.87,35,100,2.24,AR,1707426326
398,olsztyn,53.7799,20.4942,-3.02,76,98,2.43,PL,1707425859
399,escuinapa,22.85,-105.8,27.0,53,24,3.74,MX,1707426326
400,nuku'alofa,-21.1333,-175.2,28.19,89,75,3.6,TO,1707426326
401,sao gabriel da cachoeira,-0.1303,-67.0892,32.65,56,97,0.9,BR,1707426034
402,tataouine,32.9297,10.4518,14.41,38,1,4.12,TN,1707426326
403,gisborne,-38.6533,178.0042,18.75,89,100,3.08,NZ,1707426327
404,m'sila,35.7058,4.5419,13.22,33,68,5.58,DZ,1707426327
405,quesnel,52.9999,-122.5029,-1.72,86,100,0.0,CA,1707426050
406,saint augustine beach,29.8505,-81.2654,20.04,77,100,6.17,US,1707426327
407,angaur state,6.906,134.13,27.21,78,92,6.73,PW,1707426327
408,zeya,53.75,127.2667,-24.73,94,10,1.62,RU,1707426327
409,berezovyy,51.6667,135.7,-19.54,97,98,1.67,RU,1707426327
410,lata,40.1629,-8.3327,16.01,97,100,3.13,PT,1707426328
411,aral,40.5156,81.2636,-1.04,59,1,1.59,CN,1707426328
412,waimea,20.0231,-155.6717,20.56,100,6,1.24,US,1707426328
413,san clemente,33.427,-117.612,16.07,71,36,5.81,US,1707425977
414,opuwo,-18.0607,13.84,22.7,65,39,1.99,NA,1707426328
415,libenge,3.65,18.6333,27.43,30,57,1.02,CD,1707426328
416,guarapari,-20.6667,-40.4975,27.72,87,96,4.92,BR,1707426328
417,hami,42.8,93.45,-2.14,56,100,2.31,CN,1707426329
418,palopo,-2.9996,120.1921,25.2,86,96,1.74,ID,1707426329
419,suva,-18.1416,178.4415,28.71,79,75,3.09,FJ,1707426329
420,dragor,55.5946,12.6664,-0.01,90,20,3.09,DK,1707426329
421,puerto aysen,-45.4,-72.7,18.11,68,78,1.96,CL,1707426155
422,santa cruz,-17.8,-63.1667,32.7,55,40,7.72,BO,1707426329
423,kamaishi,39.2667,141.8833,0.83,71,3,1.82,JP,1707426330
424,geraldton,-28.7667,114.6,27.23,14,0,3.09,AU,1707426330
425,al abyar,32.19,20.5965,11.47,85,0,2.09,LY,1707426330
426,fort stockton,30.894,-102.8793,17.64,31,0,2.57,US,1707426330
427,isangel,-19.55,169.2667,27.06,83,100,2.57,VU,1707426330
428,el granada,37.5027,-122.4694,14.57,70,75,6.69,US,1707426330
429,prince rupert,54.3161,-130.3201,3.05,75,40,4.12,CA,1707426331
430,tumba,59.1986,17.8332,-5.05,79,0,2.57,SE,1707426331
431,monrovia,6.3005,-10.7969,27.17,84,2,3.96,LR,1707426331
432,sinabang,2.4803,96.3801,26.53,82,99,1.03,ID,1707426331
433,prince albert,53.2001,-105.7677,-3.03,80,75,2.57,CA,1707426331
434,quelimane,-17.8786,36.8883,27.97,78,40,2.68,MZ,1707426331
435,valparaiso,-33.0393,-71.6273,23.13,71,0,5.66,CL,1707426331
436,kibre mengist,5.8833,38.9833,19.45,62,100,0.97,ET,1707426332
437,bulgan,48.8125,103.5347,-20.9,85,10,1.7,MN,1707426332
438,klamath falls,42.2249,-121.7817,5.03,63,75,3.09,US,1707426332
439,bento goncalves,-29.1714,-51.5192,29.42,75,55,0.89,BR,1707426332
440,arawa,-6.2132,155.5367,26.48,87,100,1.58,PG,1707426333
441,abengourou,6.7297,-3.4964,25.25,22,2,1.16,CI,1707426088
442,bima,-8.4667,118.7167,24.71,93,62,1.6,ID,1707426337
443,mohammedia,33.7066,-7.3944,21.23,28,75,6.17,MA,1707426337
444,mili,6.0815,171.735,27.66,75,79,10.13,MH,1707426337
445,banlung,13.7468,107.0045,20.83,81,37,1.48,KH,1707426337
446,pagar alam,-4.0167,103.2667,20.13,97,91,1.11,ID,1707426338
447,dryden,49.7833,-92.7503,2.16,100,100,3.6,CA,1707426338
448,callao,-12.0667,-77.15,28.16,65,20,5.66,PE,1707426201
449,salinopolis,-0.6136,-47.3561,26.94,85,68,5.07,BR,1707426338
450,ancud,-41.8697,-73.8203,14.1,82,100,9.97,CL,1707426055
451,san luis de la loma,17.2706,-100.8939,29.11,57,46,4.02,MX,1707426338
452,el tigre,8.8875,-64.2454,30.94,50,100,2.75,VE,1707426339
453,port-vila,-17.7338,168.3219,25.78,94,100,3.09,VU,1707426175
454,mariinsk,56.2139,87.7472,-5.31,89,88,3.36,RU,1707426339
455,konarka,19.9,86.1167,18.22,66,2,2.32,IN,1707426339
456,ellon,57.3641,-2.0731,3.29,70,75,5.66,GB,1707426339
457,pyapon,16.2833,95.6833,20.57,69,1,2.71,MM,1707426339
458,mount isa,-20.7333,139.5,22.87,94,57,0.51,AU,1707426069
459,qacha's nek,-30.1154,28.6894,13.11,71,18,0.53,LS,1707426339
460,turabah,21.2141,41.6331,17.25,40,61,6.58,SA,1707426340
461,silleda,42.696,-8.2465,11.19,86,98,4.72,ES,1707426340
462,emerald,-23.5333,148.1667,23.52,71,3,7.33,AU,1707426340
463,sittwe,20.15,92.9,18.94,50,0,6.08,MM,1707426340
464,menongue,-14.6585,17.691,18.5,94,86,1.91,AO,1707426340
465,glen innes,-29.7333,151.7333,17.36,76,16,1.58,AU,1707426340
466,dapa,9.7594,126.0531,26.14,79,79,4.63,PH,1707426340
467,charters towers,-20.1,146.2667,23.6,79,69,3.52,AU,1707426341
468,sao simao,-21.4792,-47.5508,24.25,54,98,1.98,BR,1707426341
469,rachitoasa,46.4333,27.3667,1.01,74,11,2.88,RO,1707426341
470,kegeyli shahar,42.7767,59.6078,7.05,57,25,4.56,UZ,1707426341
471,arish,31.1316,33.7984,12.1,82,0,1.54,EG,1707426341
472,boa vista,2.8197,-60.6733,33.99,43,40,3.6,BR,1707426342
473,sidhauli,27.2833,80.8333,9.04,39,0,3.62,IN,1707426342
474,nagireddipalli,14.2667,79.1,21.46,73,68,1.68,IN,1707426342
475,mangai,-4.05,19.5333,22.77,95,84,0.88,CD,1707426342
476,fruitland,38.3221,-75.6202,12.19,57,0,3.6,US,1707426258
477,lerwick,60.1545,-1.1494,3.0,53,91,6.34,GB,1707426342
478,bamboo flat,11.7,92.7167,24.05,94,20,1.03,IN,1707426342
479,mount pleasant,32.7941,-79.8626,17.08,66,0,3.09,US,1707426141
480,arauca,7.0847,-70.7591,35.98,44,40,1.03,CO,1707426343
481,sake,-1.5736,29.045,17.76,87,4,0.14,CD,1707426343
482,kupang,-10.1667,123.5833,25.32,100,100,1.54,ID,1707426343
483,vyyezdnoye,55.3815,43.7864,-15.44,91,100,6.66,RU,1707426343
484,pathein,16.7833,94.7333,22.03,72,3,5.68,MM,1707426331
485,christchurch,-43.5333,172.6333,16.62,81,75,7.2,NZ,1707426075
486,siwa oasis,29.2041,25.5195,14.68,32,0,1.29,EG,1707426344
487,knyaze-volkonskoye,48.4642,135.4567,-16.81,100,42,1.88,RU,1707426344
488,labrador city,52.9463,-66.9114,-4.05,68,75,1.54,CA,1707426344
489,taguatinga,-12.3857,-46.5711,28.02,69,99,1.03,BR,1707426344
490,andirin,37.5776,36.3549,6.24,91,100,1.77,TR,1707426344
491,wakkanai,45.4094,141.6739,-3.48,56,100,8.01,JP,1707426344
492,ekibastuz,51.6667,75.3667,2.16,79,100,15.58,KZ,1707426345
493,cauquenes,-35.9671,-72.3225,31.34,14,35,4.72,CL,1707426345
494,santa cruz del sur,20.7147,-77.9956,26.39,43,6,7.45,CU,1707426345
495,vega de alatorre,20.0333,-96.6333,24.56,68,0,6.63,MX,1707426345
496,grand falls-windsor,48.9332,-55.6649,-7.66,96,97,1.58,CA,1707426346
497,taseyevo,57.2169,94.8978,-9.81,96,100,0.89,RU,1707426346
498,ad-damazin,11.7891,34.3592,27.44,24,5,3.77,SD,1707426346
499,ain sefra,32.75,-0.5833,12.34,24,100,2.41,DZ,1707426346
500,betulia,6.1128,-75.9838,25.16,57,100,0.66,CO,1707426346
501,cill airne,52.05,-9.5167,9.17,98,100,2.0,IE,1707426346
502,remire-montjoly,4.9167,-52.2667,28.02,78,75,5.14,GF,1707426346
503,mar del plata,-38.0023,-57.5575,23.01,85,75,5.14,AR,1707426180
504,mana,5.6592,-53.7767,27.46,73,64,4.33,GF,1707426347
505,alice springs,-23.7,133.8833,21.79,23,58,2.57,AU,1707426347
506,priargunsk,50.3691,119.1012,-29.36,100,100,0.11,RU,1707426347
507,rawicz,51.6095,16.8585,2.3,89,100,1.88,PL,1707426347
508,tres isletas,-26.3407,-60.4321,37.95,31,65,2.73,AR,1707426347
509,maslyanino,54.3436,84.2111,-3.3,91,100,6.5,RU,1707426347
510,al kharijah,25.4514,30.5464,15.53,37,0,3.3,EG,1707426348
511,yambio,4.5721,28.3955,27.12,30,57,1.6,SS,1707426348
512,cidade velha,14.9167,-23.6167,25.26,47,0,6.17,CV,1707426348
513,malango,-2.9627,119.9001,19.07,95,100,1.3,ID,1707426348
514,luau,-10.7073,22.2247,18.7,95,54,1.09,AO,1707426348
515,howrah,22.5892,88.3103,15.0,77,20,3.09,IN,1707426348
516,oum hadjer,13.2954,19.6966,23.02,16,2,4.77,TD,1707426349
517,mogadishu,2.0371,45.3438,26.5,84,100,10.91,SO,1707426349
518,atamanovka,51.93,113.63,-23.72,100,76,1.05,RU,1707426349
519,taroa,8.7058,171.2275,27.46,78,99,10.09,MH,1707426349
520,beledweyne,4.7358,45.2036,26.52,54,12,8.87,SO,1707426349
521,sault ste. marie,46.5168,-84.3333,7.9,62,0,5.66,CA,1707426317
522,hatillo,18.4863,-66.8254,27.23,77,16,1.79,PR,1707426349
523,horta,38.5333,-28.6333,15.8,74,40,13.89,PT,1707426350
524,nadi,-17.8,177.4167,29.0,74,20,3.09,FJ,1707426350
525,kununurra,-15.7667,128.7333,25.99,89,100,0.0,AU,1707426350
526,carletonville,-26.3609,27.3977,21.5,36,21,1.68,ZA,1707426350
527,cannonvale,-20.2833,148.7,27.66,81,62,6.78,AU,1707426350
528,talara,-4.5772,-81.2719,30.42,66,40,5.14,PE,1707426350
529,kuraymah,18.55,31.85,19.89,22,0,4.31,SD,1707426350
530,yeniseysk,58.4497,92.1703,-8.36,97,100,1.34,RU,1707426351
531,tselinnoye,53.0833,85.6667,-7.54,94,99,3.54,RU,1707426351
532,kunashak,55.7032,61.5498,-4.71,80,80,6.66,RU,1707426351
533,robertsport,6.7533,-11.3686,27.51,83,5,4.47,LR,1707426351
534,holualoa,19.6228,-155.9522,24.91,68,40,5.14,US,1707426351
535,mirante do paranapanema,-22.2919,-51.9064,27.07,65,98,0.6,BR,1707426351
536,tuapse,44.1125,39.0742,9.2,87,100,6.94,RU,1707426352
537,melekeok village,7.4957,134.6367,26.31,89,75,2.57,PW,1707426352
538,veinticinco de mayo,-35.4323,-60.1727,32.79,46,100,7.81,AR,1707426320
539,ghormach,35.7306,63.7826,10.41,27,4,2.06,AF,1707426352
540,laramie,41.3114,-105.5911,2.21,49,0,10.8,US,1707426191
541,mukalla,14.5425,49.1242,23.09,68,4,2.85,YE,1707426352
542,buzuluk,52.7807,52.2635,-13.35,94,47,4.02,RU,1707426352
543,saipan,15.1355,145.701,25.39,78,0,4.63,MP,1707426352
544,san,13.3034,-4.8956,27.71,10,8,3.98,ML,1707426353
